order_id,user_id,product_id,product_name,quantity,price,order_date,payment_method,city
1950,U076,P001,Bluetooth Speaker,2,1499,2025-07-09 12:13:52,Netbanking,Hyderabad
1951,U027,P001,Bluetooth Speaker,2,1499,2025-07-12 19:23:42,Credit Card,Hyderabad
1952,U097,P002,Mobile Cover,3,299,2025-07-21 01:53:28,UPI,Delhi
1953,U141,P001,Bluetooth Speaker,2,1499,2025-08-01 01:20:29,COD,Kolkata
1954,U158,P004,Smart Watch,3,3499,2025-07-26 10:35:14,UPI,Bengaluru
1955,U111,P006,Charger,1,699,2025-07-08 11:32:48,COD,Mumbai
1956,U112,P002,Mobile Cover,1,299,2025-07-21 17:37:39,UPI,Mumbai
1957,U085,P002,Mobile Cover,1,299,2025-07-25 10:19:19,Wallet,Kolkata
1958,U179,P005,Earbuds,3,1999,2025-08-03 16:14:25,COD,Bengaluru
1959,U068,P006,Charger,2,699,2025-07-10 10:08:31,Netbanking,Chennai
1960,U061,P001,Bluetooth Speaker,1,1499,2025-07-12 21:10:56,Wallet,Kolkata
1961,U147,P005,Earbuds,2,1999,2025-07-08 17:44:12,Credit Card,Delhi
1962,U014,P003,Power Bank,1,999,2025-07-13 13:30:41,Wallet,Delhi
1963,U023,P003,Power Bank,3,999,2025-07-07 14:02:57,COD,Chennai
1964,U123,P002,Mobile Cover,1,299,2025-07-28 04:21:56,UPI,Delhi
1965,U053,P002,Mobile Cover,3,299,2025-07-22 07:58:34,Netbanking,Kolkata
1966,U021,P004,Smart Watch,1,3499,2025-07-12 18:06:34,Netbanking,Kolkata
1967,U102,P004,Smart Watch,2,3499,2025-07-13 15:11:57,Netbanking,Hyderabad
1968,U024,P006,Charger,3,699,2025-07-06 17:00:21,Wallet,Pune
1969,U048,P003,Power Bank,2,999,2025-07-22 23:33:38,Netbanking,Kolkata
1970,U048,P004,Smart Watch,1,3499,2025-07-28 18:26:17,Netbanking,Kolkata
1971,U113,P004,Smart Watch,2,3499,2025-07-23 21:59:25,Credit Card,Chennai
1972,U069,P005,Earbuds,1,1999,2025-07-16 07:56:36,Credit Card,Bengaluru
1973,U193,P006,Charger,3,699,2025-07-12 21:58:47,UPI,Kolkata
1974,U022,P006,Charger,2,699,2025-07-28 02:32:19,COD,Kolkata
1975,U106,P007,Screen Guard,3,199,2025-07-18 22:44:08,Credit Card,Chennai
1976,U142,P001,Bluetooth Speaker,2,1499,2025-07-22 01:00:19,COD,Hyderabad
1977,U108,P005,Earbuds,3,1999,2025-07-18 07:48:13,Wallet,Hyderabad
1978,U147,P002,Mobile Cover,2,299,2025-07-14 17:30:04,Netbanking,Delhi
1979,U021,P004,Smart Watch,3,3499,2025-07-18 23:28:14,UPI,Kolkata
1980,U129,P005,Earbuds,3,1999,2025-07-22 00:00:18,COD,Kolkata
1981,U174,P005,Earbuds,1,1999,2025-07-13 10:03:26,UPI,Chennai
1982,U194,P004,Smart Watch,1,3499,2025-07-24 15:54:27,Credit Card,Mumbai
1983,U055,P007,Screen Guard,1,199,2025-07-30 20:23:35,Credit Card,Hyderabad
1984,U011,P004,Smart Watch,1,3499,2025-07-29 04:28:46,Wallet,Delhi
1985,U052,P007,Screen Guard,3,199,2025-08-03 16:31:03,Credit Card,Hyderabad
1986,U153,P003,Power Bank,2,999,2025-07-13 16:50:55,UPI,Kolkata
1987,U023,P004,Smart Watch,3,3499,2025-07-22 09:23:41,Wallet,Chennai
1988,U142,P003,Power Bank,2,999,2025-08-02 17:02:43,COD,Hyderabad
1989,U118,P007,Screen Guard,1,199,2025-07-10 05:19:16,COD,Delhi
1990,U151,P005,Earbuds,2,1999,2025-07-14 09:34:51,UPI,Mumbai
1991,U107,P002,Mobile Cover,1,299,2025-07-17 05:13:13,COD,Hyderabad
1992,U151,P005,Earbuds,1,1999,2025-07-23 13:04:49,UPI,Mumbai
1993,U145,P007,Screen Guard,1,199,2025-08-02 04:04:15,Netbanking,Pune
1994,U138,P003,Power Bank,2,999,2025-07-09 00:17:06,Netbanking,Delhi
1995,U099,P006,Charger,2,699,2025-07-28 06:39:10,COD,Mumbai
1996,U156,P004,Smart Watch,1,3499,2025-07-26 23:39:51,Credit Card,Bengaluru
1997,U071,P004,Smart Watch,1,3499,2025-07-28 14:49:14,COD,Hyderabad
1998,U156,P006,Charger,3,699,2025-07-19 04:15:42,Wallet,Bengaluru
1999,U010,P004,Smart Watch,2,3499,2025-08-02 18:37:04,Credit Card,Pune
